t,theta,theta_prime,Re_zeta,Im_zeta
314.1685290,457.0449911,1.956026035,-0.03446549337,0.6067761507
314.4170186,457.5310924,1.956421351,0.5550491605,1.212299381
314.6655083,458.0172920,1.956816354,1.398389141,1.074659972
314.9139980,458.5035897,1.957211046,1.727797770,0.2946991628
315.1624876,458.9899854,1.957605427,1.184440541,-0.3891723326
315.4109773,459.4764791,1.957999497,0.2086968562,-0.2165882898
315.6594669,459.9630707,1.958393256,-0.2568162351,0.8922547601
315.9079566,460.4497600,1.958786705,0.4538401794,2.167132939
316.1564463,460.9365471,1.959179845,2.113437402,2.543951142
316.4049359,461.4234319,1.959572677,3.690637165,1.520024434
316.6534256,461.9104142,1.959965200,4.111301585,-0.3971224230
316.9019153,462.3974940,1.960357415,3.088179417,-2.038202647
317.1504049,462.8846713,1.960749322,1.340443305,-2.452236195
317.3988946,463.3719459,1.961140923,0.02084442252,-1.606972248
317.6473843,463.8593178,1.961532217,-0.1772451605,-0.3451603753
317.8958739,464.3467868,1.961923205,0.4993134795,0.3481819158
318.1443636,464.8343530,1.962313888,1.172056079,0.1429428508
318.3928532,465.3220162,1.962704265,1.139443024,-0.4371093087
318.6413429,465.8097764,1.963094338,0.4839635757,-0.5554476903
318.8898326,466.2976335,1.963484107,-0.03378439925,0.1450238301
319.1383222,466.7855874,1.963873573,0.3155210846,1.190488737
319.3868119,467.2736381,1.964262735,1.542661079,1.665494487
319.6353016,467.7617854,1.964651594,2.871806927,1.001411323
319.8837912,468.2500293,1.965040152,3.349446181,-0.5155550068
320.1322809,468.7383697,1.965428408,2.609307646,-1.947063798
320.3807705,469.2268065,1.965816362,1.150315340,-2.435232071
320.6292602,469.7153397,1.966204016,-0.08712966039,-1.843109326
320.8777499,470.2039692,1.966591369,-0.4646744254,-0.7825092113
321.1262395,470.6926950,1.966978422,-0.07915162478,-0.04811572948
321.3747292,471.1815168,1.967365177,0.4447573359,0.02554876011
321.6232189,471.6704348,1.967751632,0.5657364198,-0.2605115989
321.8717085,472.1594487,1.968137788,0.2754436308,-0.3621436771
322.1201982,472.6485585,1.968523647,0.007542123939,-0.04640019526
322.3686879,473.1377642,1.968909208,0.1406389646,0.4131947341
322.6171775,473.6270657,1.969294472,0.5951470807,0.5582565611
322.8656672,474.1164628,1.969679440,0.9131051044,0.2468480018
323.1141568,474.6059556,1.970064111,0.7355571011,-0.1687108347
323.3626465,475.0955439,1.970448487,0.2017082208,-0.1751540632
323.6111362,475.5852278,1.970832567,-0.1422950930,0.3712015377
323.8596258,476.0750070,1.971216352,0.1298322101,1.044044280
324.1081155,476.5648815,1.971599843,0.8553033863,1.214431895
324.3566052,477.0548513,1.971983041,1.352517898,0.6823298678
324.6050948,477.5449163,1.972365944,1.034072656,-0.02361502283
324.8535845,478.0350764,1.972748555,0.03971197273,-0.02236954841
325.1020742,478.5253315,1.973130873,-0.7171041745,1.124843144
325.3505638,479.0156816,1.973512899,-0.2229090048,2.881756399
325.5990535,479.5061266,1.973894634,1.748886586,3.988366522
325.8475431,479.9966664,1.974276077,4.289954698,3.377902920
326.0960328,480.4873010,1.974657229,5.903579463,1.052177122
326.3445225,480.9780302,1.975038092,5.570953447,-1.811313244
326.5930121,481.4688540,1.975418664,3.510004012,-3.651679768
326.8415018,481.9597724,1.975798946,1.020224483,-3.620068193
327.0899915,482.4507853,1.976178940,-0.4682115908,-2.130644585
327.3384811,482.9418925,1.976558645,-0.3921717671,-0.4586521249
327.5869708,483.4330940,1.976938062,0.6638156425,0.2591317629
327.8354605,483.9243898,1.977317192,1.565558699,-0.1873782766
328.0839501,484.4157798,1.977696034,1.561756691,-1.092729778
328.3324398,484.9072638,1.978074589,0.7846226409,-1.549233404
328.5809294,485.3988419,1.978452858,-0.02750283340,-1.207277466
328.8294191,485.8905140,1.978830841,-0.2575166750,-0.4556089006
329.0779088,486.3822799,1.979208538,0.08350121712,0.05288550873
329.3263984,486.8741397,1.979585950,0.4803824608,0.03499591239
329.5748881,487.3660932,1.979963078,0.4833831394,-0.2154204438
329.8233778,487.8581404,1.980339921,0.1515572023,-0.1954740158
330.0718674,488.3502812,1.980716481,-0.04360805186,0.2581011666
330.3203571,488.8425155,1.981092757,0.2645531067,0.7855147712
330.5688467,489.3348433,1.981468750,0.9213227914,0.8645357228
330.8173364,489.8272645,1.981844461,1.356684958,0.3626359447
331.0658261,490.3197790,1.982219890,1.131951072,-0.2666214052
331.3143157,490.8123867,1.982595037,0.4105850761,-0.3629777764
331.5628054,491.3050877,1.982969902,-0.1158490519,0.3133147618
331.8112951,491.7978818,1.983344487,0.1801866622,1.291415608
332.0597847,492.2907689,1.983718791,1.270907856,1.737534560
332.3082744,492.7837490,1.984092816,2.430082291,1.162786878
332.5567641,493.2768220,1.984466561,2.807975834,-0.1314399615
332.8052537,493.7699878,1.984840026,2.134777197,-1.279478060
333.0537434,494.2632464,1.985213213,0.9323443701,-1.563897359
333.3022330,494.7565977,1.985586122,0.04376234424,-0.9884407182
333.5507227,495.2500416,1.985958752,-0.09782389894,-0.2029258659
333.7992124,495.7435781,1.986331106,0.2007296745,0.1457597190
334.0477020,496.2372071,1.986703182,0.2657841663,0.03594674154
334.2961917,496.7309285,1.987074981,-0.2103607617,0.07900974036
334.5446814,497.2247423,1.987446504,-0.7692557209,0.8811684979
334.7931710,497.7186483,1.987817752,-0.5314450417,2.335001274
335.0416607,498.2126466,1.988188723,0.9749545567,3.519878312
335.2901504,498.7067370,1.988559420,3.234713933,3.374160473
335.5386400,499.2009195,1.988929842,4.977251475,1.607050546
335.7871297,499.6951940,1.989299990,5.095726829,-0.9375999338
336.0356193,500.1895604,1.989669864,3.517677029,-2.823311951
336.2841090,500.6840188,1.990039465,1.296244231,-3.065824769
336.5325987,501.1785689,1.990408793,-0.1745431492,-1.840719802
336.7810883,501.6732108,1.990777848,-0.1897866018,-0.2839534168
337.0295780,502.1679443,1.991146631,0.8190053597,0.4335711995
337.2780677,502.6627694,1.991515142,1.748877994,-0.01389489854
337.5265573,503.1576861,1.991883382,1.771168313,-0.9741848883
337.7750470,503.6526943,1.992251350,0.9549948349,-1.480370432
338.0235367,504.1477938,1.992619049,0.08544001826,-1.095601492
338.2720263,504.6429847,1.992986476,-0.09682394880,-0.2183599723
338.5205160,505.1382669,1.993353635,0.4650029476,0.3595148730
338.7690056,505.6336403,1.993720523,1.164988829,0.1913261574
339.0174953,506.1291048,1.994087143,1.337831546,-0.4622615767
339.2659850,506.6246603,1.994453494,0.8586941555,-0.9356184304
339.5144746,507.1203069,1.994819577,0.2011128826,-0.7979102854
339.7629643,507.6160444,1.995185392,-0.05618226807,-0.2211056812
340.0114540,508.1118728,1.995550939,0.2235492672,0.2425480999
340.2599436,508.6077919,1.995916220,0.6506885874,0.2230354904
340.5084333,509.1038018,1.996281233,0.7390915775,-0.1236706304
340.7569229,509.5999024,1.996645981,0.4042678462,-0.3149819989
341.0054126,510.0960936,1.997010463,0.02918618836,-0.06665642955
341.2539023,510.5923753,1.997374679,0.03338281415,0.3985332611
341.5023919,511.0887475,1.997738630,0.3863269079,0.5897359636
341.7508816,511.5852101,1.998102316,0.5850210018,0.3153517975
341.9993713,512.0817630,1.998465738,0.1734789002,-0.0003747981352
342.2478609,512.5784062,1.998828896,-0.6737344009,0.3670169167
342.4963506,513.0751396,1.999191790,-1.110589651,1.712779557
342.7448403,513.5719632,1.999554422,-0.2693152032,3.426536307
342.9933299,514.0688768,1.999916790,1.906180295,4.285976346
343.2418196,514.5658805,2.000278896,4.395871420,3.378775164
343.4903092,515.0629741,2.000640740,5.732152680,0.9145923929
343.7387989,515.5601575,2.001002322,5.082192043,-1.791827471
343.9872886,516.0574308,2.001363643,2.912944183,-3.225264284
344.2357782,516.5547939,2.001724703,0.6695599594,-2.769654420
344.4842679,517.0522466,2.002085503,-0.2986427842,-1.121474785
344.7327576,517.5497890,2.002446042,0.2935912699,0.3102623019
344.9812472,518.0474209,2.002806322,1.569737105,0.5121352670
345.2297369,518.5451423,2.003166342,2.296915927,-0.4235581006
345.4782266,519.0429531,2.003526103,1.886784899,-1.526285847
345.7267162,519.5408533,2.003885605,0.7655276751,-1.847981139
345.9752059,520.0388428,2.004244849,-0.1301037552,-1.231470631
346.2236955,520.5369215,2.004603836,-0.2177850786,-0.3160668888
346.4721852,521.0350894,2.004962564,0.2844837906,0.1442544314
346.7206749,521.5333465,2.005321036,0.6817151630,-0.01975205992
346.9691645,522.0316925,2.005679250,0.5321258760,-0.3098632433
347.2176542,522.5301276,2.006037208,0.07611608687,-0.1255390428
347.4661439,523.0286515,2.006394910,-0.02760435937,0.5928911091
347.7146335,523.5272643,2.006752357,0.6140869126,1.264510078
347.9631232,524.0259659,2.007109548,1.688493894,1.205449394
348.2116129,524.5247563,2.007466484,2.406968482,0.2932026980
348.4601025,525.0236353,2.007823165,2.197921016,-0.8719249032
348.7085922,525.5226028,2.008179592,1.221085838,-1.467007364
348.9570818,526.0216590,2.008535766,0.2274450545,-1.150894326
349.2055715,526.5208036,2.008891685,-0.1030403440,-0.3284029659
349.4540612,527.0200366,2.009247352,0.2665062329,0.2571480832
349.7025508,527.5193580,2.009602766,0.7669199082,0.2107723456
349.9510405,528.0187676,2.009957927,0.8123818402,-0.1912439489
350.1995302,528.5182655,2.010312836,0.3697331860,-0.3313468702
350.4480198,529.0178515,2.010667493,-0.03566416711,0.1006576596
350.6965095,529.5175256,2.011021899,0.1247778565,0.7773290287
350.9449991,530.0172878,2.011376054,0.8140334490,1.051200072
351.1934888,530.5171379,2.011729959,1.417746702,0.6196056961
351.4419785,531.0170760,2.012083613,1.328821237,-0.1171285936
351.6904681,531.5171019,2.012437017,0.5786588795,-0.3857231079
351.9389578,532.0172155,2.012790171,-0.1141361113,0.2177764852
352.1874475,532.5174169,2.013143076,0.02226208292,1.274745935
352.4359371,533.0177060,2.013495733,1.055456249,1.853044054
352.6844268,533.5180827,2.013848140,2.192702549,1.352421060
352.9329165,534.0185469,2.014200300,2.436113621,0.1272910813
353.1814061,534.5190986,2.014552211,1.508974976,-0.7258449376
353.4298958,535.0197377,2.014903876,0.2148060745,-0.2997385959
353.6783854,535.5204641,2.015255292,-0.1534047940,1.260738177
353.9268751,536.0212779,2.015606463,1.096030174,2.746253290
354.1753648,536.5221788,2.015957386,3.385650468,2.795238421
354.4238544,537.0231670,2.016308064,5.223232314,1.000072962
354.6723441,537.5242422,2.016658496,5.320294969,-1.715380491
354.9208338,538.0254045,2.017008682,3.566410603,-3.769389859
355.1693234,538.5266538,2.017358623,1.073458916,-4.093068532
355.4178131,539.0279901,2.017708320,-0.7115397804,-2.847716626
355.6663028,539.5294131,2.018057772,-1.064949510,-1.151721279
355.9147924,540.0309230,2.018406980,-0.3671996452,-0.1229153332
356.1632821,540.5325197,2.018755944,0.4158473574,-0.07506304331
356.4117717,541.0342030,2.019104665,0.6076469065,-0.4916485410
356.6602614,541.5359729,2.019453143,0.2761317258,-0.6741399679
356.9087511,542.0378294,2.019801378,-0.04519293530,-0.3978904109
357.1572407,542.5397724,2.020149371,0.005299272309,0.007501302494
357.4057304,543.0418019,2.020497122,0.2752336758,0.1342205313
357.6542201,543.5439177,2.020844631,0.3486509176,-0.01688392371
357.9027097,544.0461199,2.021191899,0.07390219399,-0.04536991523
358.1511994,544.5484083,2.021538925,-0.2120223406,0.3720999638
358.3996891,545.0507829,2.021885711,-0.01639839082,1.054982919
358.6481787,545.5532437,2.022232257,0.7506481099,1.417825621
358.8966684,546.0557905,2.022578563,1.580254127,1.038341925
359.1451580,546.5584234,2.022924629,1.782469271,0.1405677113
359.3936477,547.0611422,2.023270455,1.154124981,-0.5209760786
359.6421374,547.5639469,2.023616043,0.2451899966,-0.3266000867
359.8906270,548.0668375,2.023961392,-0.08506206322,0.5989271839
360.1391167,548.5698139,2.024306502,0.5436783571,1.436141320
360.3876064,549.0728760,2.024651375,1.632520325,1.391426870
360.6360960,549.5760238,2.024996009,2.207676373,0.4537056653
360.8845857,550.0792571,2.025340407,1.708786427,-0.5296059332
361.1330754,550.5825760,2.025684567,0.5599279109,-0.5809957503
361.3815650,551.0859805,2.026028491,-0.1340357089,0.4967869963
361.6300547,551.5894703,2.026372178,0.4547189369,1.858469497
361.8785443,552.0930455,2.026715629,2.099342326,2.282905143
362.1270340,552.5967060,2.027058844,3.632077754,1.218164872
362.3755237,553.1004518,2.027401824,3.886799340,-0.7078605241
362.6240133,553.6042828,2.027744569,2.667764065,-2.174916828
362.8725030,554.1081989,2.028087079,0.9049608284,-2.246762386
363.1209927,554.6122002,2.028429355,-0.1350103654,-1.109441156
363.3694823,555.1162864,2.028771396,0.1108310291,0.1535560338
363.6179720,555.6204576,2.029113204,1.108619964,0.5238711063
363.8664616,556.1247137,2.029454778,1.788602884,-0.1124972845
364.1149513,556.6290546,2.029796119,1.520922788,-0.9687699062
364.3634410,557.1334804,2.030137227,0.6262333258,-1.148452499
364.6119306,557.6379908,2.030478102,-0.002499189483,-0.4720013162
364.8604203,558.1425860,2.030818745,0.2276225183,0.4070398909
365.1089100,558.6472658,2.031159157,1.065920635,0.6626885086
365.3573996,559.1520301,2.031499337,1.688610953,0.08697652902
365.6058893,559.6568789,2.031839285,1.498322472,-0.7300407300
365.8543790,560.1618122,2.032179002,0.6873013174,-0.9782096354
366.1028686,560.6668298,2.032518489,0.04315229423,-0.4000236159
366.3513583,561.1719318,2.032857746,0.1978226956,0.4709863982
366.5998479,561.6771181,2.033196772,1.035527367,0.8169796023
366.8483376,562.1823886,2.033535569,1.808247551,0.2968189735
367.0968273,562.6877432,2.033874136,1.831709525,-0.6534267393
367.3453169,563.1931820,2.034212474,1.096690560,-1.243617660
367.5938066,563.6987047,2.034550584,0.2325729779,-1.054003825
367.8422963,564.2043115,2.034888465,-0.1105251031,-0.3725096589
368.0907859,564.7100022,2.035226117,0.1513940043,0.1487756359
368.3392756,565.2157768,2.035563542,0.5360135066,0.1488660770
368.5877653,565.7216352,2.035900740,0.5448111891,-0.1304162643
368.8362549,566.2275774,2.036237710,0.1847429130,-0.1689918677
369.0847446,566.7336032,2.036574453,-0.07634473145,0.2274257709
369.3332342,567.2397127,2.036910969,0.1273138941,0.6908593344
369.5817239,567.7459059,2.037247259,0.5768441220,0.7011569989
369.8302136,568.2521825,2.037583324,0.6205376527,0.2450400559
370.0787032,568.7585426,2.037919162,-0.1134245200,0.01486023490
370.3271929,569.2649862,2.038254775,-1.128978166,0.8348246987
370.5756826,569.7715131,2.038590163,-1.260568874,2.766448118
370.8241722,570.2781233,2.038925326,0.3760107169,4.746303112
371.0726619,570.7848168,2.039260264,3.461843730,5.218193523
371.3211516,571.2915935,2.039594979,6.446811617,3.342112495
371.5696412,571.7984533,2.039929469,7.563504141,-0.2163023702
371.8181309,572.3053963,2.040263736,6.120628946,-3.631822931
372.0666205,572.8124222,2.040597779,3.024496046,-5.182913615
372.3151102,573.3195311,2.040931600,0.09368921056,-4.433674212
372.5635999,573.8267230,2.041265197,-1.268440821,-2.400792457
372.8120895,574.3339977,2.041598573,-0.9662742586,-0.6295674551
373.0605792,574.8413553,2.041931726,-0.004766248261,-0.0003346639785
373.3090689,575.3487956,2.042264657,0.5275469568,-0.2466466595
373.5575585,575.8563186,2.042597367,0.3488163125,-0.4825205180
373.8060482,576.3639242,2.042929855,0.01778971399,-0.1496404128
374.0545378,576.8716125,2.043262123,0.2060960344,0.5022964365
374.3030275,577.3793832,2.043594170,0.9703689922,0.7745844572
374.5515172,577.8872365,2.043925996,1.706108874,0.2855143458
374.8000068,578.3951722,2.044257603,1.765285105,-0.6286680869
375.0484965,578.9031902,2.044588989,1.090113500,-1.241267238
375.2969862,579.4112906,2.044920157,0.2434648691,-1.128124130
375.5454758,579.9194733,2.045251105,-0.1608077904,-0.5280123702
375.7939655,580.4277381,2.045581834,-0.03455553756,-0.03330037454
376.0424552,580.9360851,2.045912344,0.1773645984,0.04690862971
376.2909448,581.4445142,2.046242636,0.04529190570,-0.01155881093
376.5394345,581.9530254,2.046572711,-0.3238231634,0.3067839977
376.7879241,582.4616185,2.046902567,-0.3516646296,1.121646672
377.0364138,582.9702936,2.047232206,0.3955430718,1.903745236
377.2849035,583.4790506,2.047561628,1.655949249,1.912554461
377.5333931,583.9878894,2.047890832,2.578258147,0.9363025407
377.7818828,584.4968100,2.048219821,2.450298774,-0.3968772521
378.0303725,585.0058123,2.048548592,1.383315251,-1.094989103
378.2788621,585.5148963,2.048877148,0.2772344650,-0.6703751507
378.5273518,586.0240619,2.049205488,0.04765523186,0.4053376019
378.7758415,586.5333090,2.049533613,0.8059021310,1.113999661
379.0243311,587.0426377,2.049861522,1.761993309,0.8191787146
379.2728208,587.5520478,2.050189217,1.964484028,-0.1460754661
379.5213104,588.0615393,2.050516697,1.202074794,-0.7939564156
379.7698001,588.5711122,2.050843962,0.2188714221,-0.4229804103
380.0182898,589.0807664,2.051171014,0.02224396151,0.6917752806
380.2667794,589.5905018,2.051497851,0.9165285814,1.522505681
380.5152691,590.1003184,2.051824476,2.173395228,1.241808634
380.7637588,590.6102161,2.052150887,2.673283559,0.02460231034
381.0122484,591.1201949,2.052477085,1.945506457,-1.064796249
381.2607381,591.6302548,2.052803070,0.6434343002,-1.026383837
381.5092278,592.1403956,2.053128843,-0.007111903375,0.1426349645
381.7577174,592.6506173,2.053454404,0.6935819643,1.398492504
382.0062071,593.1609200,2.053779753,2.265895858,1.550487376
382.2546967,593.6713034,2.054104890,3.440427849,0.3094649321
382.5031864,594.1817676,2.054429816,3.245692964,-1.452381763
382.7516761,594.6923125,2.054754531,1.824577581,-2.453181633
383.0001657,595.2029381,2.055079036,0.2696664747,-2.080953969
383.2486554,595.7136443,2.055403330,-0.3401955898,-0.8472193210
383.4971451,596.2244311,2.055727413,0.1791831422,0.1443578762
383.7456347,596.7352983,2.056051287,1.078311184,0.1821101281
383.9941244,597.2462460,2.056374951,1.438246270,-0.5146616573
384.2426140,597.7572741,2.056698406,0.9854978656,-1.132446816
384.4911037,598.2683826,2.057021652,0.2245482247,-1.079872865
384.7395934,598.7795714,2.057344688,-0.1536425190,-0.4860403936
384.9880830,599.2908404,2.057667517,0.04809934223,0.04511168117
